timestamp,pubkey,score,latency,sync_diff,success_rate
2026-04-03 13:27:03,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.83,117,0,100.0
2026-04-03 13:26:52,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.08,147,1,100.0
2026-04-03 13:26:41,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.62,125,0,100.0
2026-04-03 13:26:30,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,89.97,151,1,100.0
2026-04-03 13:26:19,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.33,137,0,100.0
2026-04-03 13:26:08,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.95,112,1,100.0
2026-04-03 13:25:57,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.2,102,1,100.0
2026-04-03 13:25:46,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.8,118,0,100.0
2026-04-03 13:25:35,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.53,129,1,100.0
2026-04-03 13:25:25,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.97,111,0,100.0
2026-04-03 13:25:13,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,1,100.0
2026-04-03 13:25:03,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.08,147,0,100.0
2026-04-03 13:24:52,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.17,143,0,100.0
2026-04-03 13:24:41,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.08,107,0,100.0
2026-04-03 13:24:30,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.55,128,1,100.0
2026-04-03 13:24:19,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.38,135,0,100.0
2026-04-03 13:24:07,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.38,135,1,100.0
2026-04-03 13:23:56,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.65,124,0,100.0
2026-04-03 13:23:44,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.25,100,0,100.0
2026-04-03 13:23:33,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.38,135,0,100.0
2026-04-03 13:23:22,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.47,131,0,100.0
2026-04-03 13:23:11,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.22,141,0,100.0
2026-04-03 13:23:00,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.25,100,0,100.0
2026-04-03 13:22:48,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.17,103,0,100.0
2026-04-03 13:22:37,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.53,129,1,100.0
2026-04-03 13:22:26,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.08,107,0,100.0
2026-04-03 13:22:15,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.47,131,0,100.0
2026-04-03 13:22:03,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.8,118,1,100.0
2026-04-03 13:21:52,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.38,135,0,100.0
2026-04-03 13:21:42,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,0,100.0
2026-04-03 13:21:31,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.12,145,0,100.0
2026-04-03 13:21:20,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.03,109,0,100.0
2026-04-03 13:21:09,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.15,144,0,100.0
2026-04-03 13:20:58,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.22,141,0,100.0
2026-04-03 13:20:47,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.67,123,0,100.0
2026-04-03 13:20:35,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.45,132,1,100.0
2026-04-03 13:20:25,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.15,144,1,100.0
2026-04-03 13:20:13,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.12,105,0,100.0
2026-04-03 13:20:02,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.7,122,0,100.0
2026-04-03 13:19:51,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.0,150,0,100.0
2026-04-03 13:19:40,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.1,146,0,100.0
2026-04-03 13:19:29,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.25,140,1,100.0
2026-04-03 13:19:16,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.2,102,0,100.0
2026-04-03 13:19:05,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.1,146,0,100.0
2026-04-03 13:18:54,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.15,144,0,100.0
2026-04-03 13:18:43,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,1,100.0
2026-04-03 13:18:32,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.15,144,1,100.0
2026-04-03 13:18:21,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.58,127,0,100.0
2026-04-03 13:18:10,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.33,137,0,100.0
2026-04-03 13:17:59,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.17,143,0,100.0
2026-04-03 12:08:44,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.5,130,0,100.0
2026-04-03 12:08:32,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.1,106,0,100.0
2026-04-03 12:00:16,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.92,113,1,100.0
2026-04-03 12:00:05,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.15,104,1,100.0
2026-04-03 11:59:54,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.85,116,1,100.0
2026-04-03 11:59:42,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.0,150,0,100.0
2026-04-03 11:59:31,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.03,109,0,100.0
2026-04-03 11:59:20,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.65,124,0,100.0
2026-04-03 11:59:09,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.25,100,0,100.0
2026-04-03 11:58:58,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.47,131,0,100.0
2026-04-03 11:58:47,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.15,104,1,100.0
2026-04-03 11:58:36,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.45,132,1,100.0
2026-04-03 11:58:25,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.85,116,1,100.0
2026-04-03 11:58:15,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.17,143,1,100.0
2026-04-03 11:58:04,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.45,132,0,100.0
2026-04-03 11:57:53,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.0,110,0,100.0
2026-04-03 11:57:41,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,1,100.0
2026-04-03 11:57:30,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.12,105,0,100.0
2026-04-03 11:57:19,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,1,100.0
2026-04-03 11:57:08,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.6,126,0,100.0
2026-04-03 11:56:56,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.83,117,1,100.0
2026-04-03 13:31:53,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.8,118,0,100.0
2026-04-03 13:31:42,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.03,149,0,100.0
2026-04-03 13:31:30,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.17,143,0,100.0
2026-04-03 13:31:19,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.88,115,0,100.0
2026-04-03 13:31:08,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.3,138,0,100.0
2026-04-03 13:30:57,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.33,137,0,100.0
2026-04-03 13:30:03,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.62,125,0,100.0
2026-04-03 13:27:42,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.3,138,0,100.0
2026-04-03 13:27:25,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.03,109,0,100.0
2026-04-03 13:27:14,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.9,114,0,100.0
2026-04-03 13:27:03,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.38,135,0,100.0
2026-04-03 13:26:52,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.55,128,1,100.0
2026-04-03 13:26:41,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.15,144,0,100.0
2026-04-03 13:26:30,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.83,117,1,100.0
2026-04-03 13:26:19,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.75,120,0,100.0
2026-04-03 13:26:08,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.2,142,1,100.0
2026-04-03 13:25:57,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.83,117,1,100.0
2026-04-03 13:25:46,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.4,134,0,100.0
2026-04-03 13:25:35,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.38,135,1,100.0
2026-04-03 13:25:25,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.88,115,0,100.0
2026-04-03 13:25:13,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.55,128,1,100.0
2026-04-03 13:25:03,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.5,130,0,100.0
2026-04-03 13:24:52,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.8,118,0,100.0
2026-04-03 13:24:41,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.05,148,0,100.0
2026-04-03 13:24:30,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.6,126,1,100.0
2026-04-03 13:24:19,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.3,138,0,100.0
2026-04-03 13:24:07,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.33,137,1,100.0
2026-04-03 13:23:56,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.9,114,0,100.0
2026-04-03 13:23:44,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.05,108,0,100.0
2026-04-03 13:23:33,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.47,131,0,100.0
2026-04-03 13:23:22,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.6,126,0,100.0
2026-04-03 13:23:11,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.55,128,0,100.0
2026-04-03 13:23:00,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.7,122,0,100.0
2026-04-03 13:22:48,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.03,149,0,100.0
2026-04-03 13:22:37,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.62,125,1,100.0
2026-04-03 13:22:26,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.4,134,0,100.0
2026-04-03 13:22:15,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.83,117,0,100.0
2026-04-03 13:22:03,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.65,124,1,100.0
2026-04-03 13:21:52,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.2,142,0,100.0
2026-04-03 13:21:42,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.05,148,0,100.0
2026-04-03 13:21:31,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.4,134,0,100.0
2026-04-03 13:21:20,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.12,145,0,100.0
2026-04-03 13:21:09,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.0,110,0,100.0
2026-04-03 13:20:58,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.15,144,0,100.0
2026-04-03 13:20:47,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.67,123,0,100.0
2026-04-03 13:20:35,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.4,134,1,100.0
2026-04-03 13:20:25,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.05,108,1,100.0
2026-04-03 13:20:13,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.15,144,0,100.0
2026-04-03 13:20:02,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.2,102,0,100.0
2026-04-03 13:19:51,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.38,135,0,100.0
2026-04-03 13:19:40,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.3,138,0,100.0
2026-04-03 13:19:29,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.83,117,1,100.0
2026-04-03 13:19:16,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.4,134,0,100.0
2026-04-03 13:19:05,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,0,100.0
2026-04-03 13:18:54,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.65,124,0,100.0
2026-04-03 13:18:43,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,1,100.0
2026-04-03 13:18:32,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.5,130,1,100.0
2026-04-03 13:18:21,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.22,141,0,100.0
2026-04-03 13:18:10,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.15,144,0,100.0
2026-04-03 13:17:59,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.8,118,0,100.0
2026-04-03 12:00:16,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.25,140,1,100.0
2026-04-03 12:00:05,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.17,103,1,100.0
2026-04-03 11:59:54,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,1,100.0
2026-04-03 11:59:42,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.05,108,0,100.0
2026-04-03 11:59:31,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.55,128,0,100.0
2026-04-03 11:59:20,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.0,110,0,100.0
2026-04-03 11:59:09,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.78,119,0,100.0
2026-04-03 11:58:58,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,0,100.0
2026-04-03 11:58:47,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.78,119,1,100.0
2026-04-03 11:58:36,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,89.95,152,1,100.0
2026-04-03 11:58:25,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.75,120,1,100.0
2026-04-03 11:58:15,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.12,105,1,100.0
2026-04-03 11:58:04,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.9,114,0,100.0
2026-04-03 11:57:53,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.62,125,0,100.0
2026-04-03 11:57:41,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.08,107,1,100.0
2026-04-03 11:57:30,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.38,135,0,100.0
2026-04-03 11:57:19,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.03,109,1,100.0
2026-04-03 11:57:08,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.62,125,0,100.0
2026-04-03 11:56:56,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.22,141,1,100.0
2026-04-03 11:56:45,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.05,148,0,100.0
2026-04-03 11:56:34,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,0,100.0
2026-04-03 11:56:23,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.9,114,1,100.0
2026-04-03 11:56:12,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.25,100,0,100.0
2026-04-03 11:56:02,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.62,125,0,100.0
2026-04-03 11:55:51,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.8,118,1,100.0
2026-04-03 11:50:32,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.65,124,0,100.0
2026-04-03 11:50:20,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.22,141,0,100.0
2026-04-03 11:50:08,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.1,106,0,100.0
2026-04-03 11:49:57,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.55,128,0,100.0
2026-04-03 11:49:46,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.03,109,1,100.0
2026-04-03 11:49:35,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.2,142,1,100.0
2026-04-03 11:49:24,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.85,116,0,100.0
2026-04-03 11:49:13,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.08,147,1,100.0
2026-04-03 11:49:02,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.08,107,1,100.0
2026-04-03 11:48:51,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.65,124,0,100.0
2026-04-03 11:48:39,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.15,144,0,100.0
2026-04-03 11:48:29,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.97,111,0,100.0
2026-04-03 11:48:18,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.12,105,0,100.0
2026-04-03 11:48:07,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,91.12,105,0,100.0
2026-04-03 11:47:56,23AoPQc3EPkfLWb14cKiWNahh1H9rtb3UBk8gWseohjF,90.65,124,0,100.0
2026-04-05 00:56:16,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,90.5,130,0,100.0
2026-04-05 00:56:00,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,91.0,110,0,100.0
2026-04-03 12:08:44,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,90.88,115,0,100.0
2026-04-03 12:08:32,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,91.15,104,0,100.0
2026-04-03 11:55:40,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,90.62,125,0,100.0
2026-04-03 11:55:05,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,91.2,102,0,100.0
2026-04-03 11:54:54,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,90.75,120,0,100.0
2026-04-03 11:54:43,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,90.65,124,1,100.0
2026-04-03 11:54:31,FwR3PbjS5iyqzLiLugrBqKSa5EKZ4vK9SKs7eQXtT59f,91.12,105,0,100.0
