timestamp,pubkey,score,latency,sync_diff,success_rate
2026-04-01 14:52:48,2u83Dx5qPV4QnujjJQv8v2SoqG1ixuAxPK5Jwhtkovd1,90.8,118,0,100.0
2026-04-01 14:52:38,2u83Dx5qPV4QnujjJQv8v2SoqG1ixuAxPK5Jwhtkovd1,91.08,107,1,100.0
2026-04-01 14:52:26,2u83Dx5qPV4QnujjJQv8v2SoqG1ixuAxPK5Jwhtkovd1,91.25,100,0,100.0
2026-04-01 14:54:06,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.1,146,0,100.0
2026-04-01 14:53:54,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.85,116,1,100.0
2026-04-01 14:53:43,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.03,149,0,100.0
2026-04-01 14:53:32,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.9,114,1,100.0
2026-04-01 14:53:21,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.95,112,1,100.0
2026-04-01 14:53:10,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.95,112,1,100.0
2026-04-01 14:52:59,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.35,136,0,100.0
2026-04-01 14:52:48,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.7,122,0,100.0
2026-04-01 14:52:38,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.1,146,1,100.0
2026-04-01 14:52:26,B6kMs74PL2invrEmeyZSXiH4Rim3VmHRDJBuUcsNAoGE,90.47,131,0,100.0
2026-04-01 14:54:06,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.88,115,0,100.0
2026-04-01 14:53:54,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.45,132,1,100.0
2026-04-01 14:53:43,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.28,139,0,100.0
2026-04-01 14:53:32,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.53,129,1,100.0
2026-04-01 14:53:21,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.75,120,1,100.0
2026-04-01 14:53:10,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.28,139,1,100.0
2026-04-01 14:52:59,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.03,149,0,100.0
2026-04-01 14:52:48,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,91.17,103,0,100.0
2026-04-01 14:52:38,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,91.05,108,1,100.0
2026-04-01 14:52:26,2f9C9AU8nFRKUub8NHToNiZzcwmYiNeipVuP8akKgRVv,90.85,116,0,100.0
2026-04-01 14:54:06,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.88,115,0,100.0
2026-04-01 14:53:54,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.17,103,1,100.0
2026-04-01 14:53:43,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.15,144,0,100.0
2026-04-01 14:53:32,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.92,113,1,100.0
2026-04-01 14:53:21,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.22,141,1,100.0
2026-04-01 14:53:10,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.25,140,1,100.0
2026-04-01 14:52:59,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.8,118,0,100.0
2026-04-01 14:52:48,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.5,130,0,100.0
2026-04-01 14:52:38,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,90.67,123,1,100.0
2026-04-01 14:52:26,8KfPgKfeTp1Pyw1utAoek5bTDqMCt6a3oWrYKn2bETZb,91.05,108,0,100.0
